,location,total_sqft,bath,price,bhk
5425,Kothanur,1454.0,3.0,71.5,3
5426,Kothnoor Dinne,1100.0,2.0,38.0,2
5427,Krishna Reddy Layout,2180.0,3.0,285.0,3
5428,Krishna Reddy Layout,2180.0,3.0,273.0,3
5429,Kudlu,1152.0,2.0,53.5,2
5430,Kudlu,1027.0,2.0,43.0,2
5431,Kudlu,1092.0,2.0,44.0,2
5432,Kudlu,1027.0,2.0,43.0,2
5433,Kudlu,1092.0,2.0,44.0,2
5434,Kudlu,1143.0,2.0,55.0,2
5436,Kudlu,1024.0,2.0,44.0,2
5438,Kudlu,1600.0,3.0,79.0,3
5439,Kudlu,1027.0,2.0,42.0,2
5440,Kudlu,1076.0,2.0,50.0,2
5441,Kudlu,1027.0,2.0,44.0,2
5442,Kudlu,1084.0,2.0,53.0,2
5443,Kudlu,1300.0,2.0,56.0,2
5444,Kudlu,1027.0,2.0,44.0,2
5445,Kudlu,1245.0,2.0,60.0,3
5446,Kudlu,1027.0,2.0,44.0,2
5447,Kudlu,1110.0,2.0,46.0,2
5448,Kudlu,2100.0,3.0,114.0,4
5449,Kudlu,1027.0,2.0,44.0,2
5450,Kudlu,720.0,1.0,33.0,1
5451,Kudlu,1027.0,2.0,44.0,2
5452,Kudlu,1162.0,2.0,52.0,2
5453,Kudlu,1041.0,2.0,53.0,2
5454,Kudlu Gate,1535.0,3.0,83.0,3
5455,Kudlu Gate,1535.0,3.0,85.0,3
5457,Kudlu Gate,1535.0,3.0,86.0,3
5458,Kudlu Gate,1564.0,2.0,92.0,3
5460,Kudlu Gate,1238.0,2.0,55.0,2
5461,Kudlu Gate,1707.0,2.0,99.745,3
5462,Kudlu Gate,1335.0,3.0,89.0,3
5463,Kudlu Gate,703.0,1.0,52.0,1
5464,Kudlu Gate,1535.0,3.0,86.0,3
5465,Kudlu Gate,1532.0,3.0,83.0,3
5466,Kudlu Gate,1113.0,2.0,50.0,2
5468,Kudlu Gate,1185.0,2.0,50.0,2
5472,Kudlu Gate,1215.0,2.0,45.0,2
5473,Kudlu Gate,812.0,2.0,38.25,2
5474,Kudlu Gate,1547.0,2.0,103.0,2
5475,Kudlu Gate,1336.0,2.0,86.0,2
5476,Kudlu Gate,1919.0,3.0,121.0,3
5477,Kudlu Gate,1464.0,3.0,56.0,2
5478,Kudlu Gate,1535.0,3.0,85.0,3
5479,Kudlu Gate,1850.0,3.0,120.0,3
5480,Kudlu Gate,940.0,2.0,69.57,2
5481,Kudlu Gate,1215.0,2.0,44.96,2
5482,Kudlu Gate,1164.0,2.0,75.0,2
5483,Kudlu Gate,3850.0,6.0,205.0,4
5484,Kudlu Gate,1183.0,2.0,79.54,2
5485,Kudlu Gate,1850.0,3.0,110.0,3
5487,Kudlu Gate,1183.0,2.0,79.54,2
5488,Kudlu Gate,1200.0,2.0,44.4,2
5490,Kudlu Gate,1310.0,2.0,53.0,2
5491,Kullappa Colony,1060.0,2.0,60.0,2
5492,Kumara Park,2200.0,4.0,350.0,3
5493,Kumara Park,2000.0,3.0,207.0,3
5494,Kumara Park,1150.0,2.0,250.0,2
5495,Kumara Park,3500.0,5.0,800.0,4
5496,Kumarapalli,1240.0,2.0,52.6,2
5497,Kumarapalli,1488.0,2.0,65.0,3
5498,Kumarapalli,1486.0,2.0,65.0,3
5499,Kumaraswami Layout,2000.0,4.0,139.0,4
5500,Kumaraswami Layout,1000.0,2.0,48.5,2
5501,Kumaraswami Layout,1000.0,2.0,58.0,2
5502,Kumaraswami Layout,2400.0,7.0,125.0,7
5503,Kumaraswami Layout,2400.0,2.0,125.0,3
5504,Kumaraswami Layout,1310.0,2.0,70.0,3
5505,Kumaraswami Layout,850.0,1.0,78.0,1
5506,Kumaraswami Layout,3200.0,7.0,150.0,7
5507,Kumaraswami Layout,1310.0,2.0,85.0,3
5508,Kumaraswami Layout,2450.0,3.0,110.0,4
5509,Kumaraswami Layout,3100.0,7.0,145.0,7
5510,Kumaraswami Layout,1200.0,3.0,75.0,3
5511,Kumaraswami Layout,1081.0,2.0,60.0,2
5512,Kumbena Agrahara,1180.0,2.0,50.0,2
5513,Kundalahalli,1724.0,3.0,125.0,3
5514,Kundalahalli,1030.0,2.0,49.0,2
5515,Kundalahalli,735.0,2.0,57.99,2
5516,Kundalahalli,1047.0,2.0,82.0,2
5517,Kundalahalli,1397.0,3.0,105.0,3
5518,Kundalahalli,1724.0,3.0,127.0,3
5519,Kundalahalli,1010.0,2.0,49.27,2
5520,Kundalahalli,1397.0,3.0,110.0,3
5521,Kundalahalli,1397.0,3.0,104.0,3
5522,Kundalahalli,1397.0,3.0,108.0,3
5523,Kundalahalli,1920.0,3.0,150.0,3
5524,Kundalahalli,1397.0,3.0,105.0,3
5526,Kundalahalli,1724.0,3.0,124.0,3
5527,Kundalahalli,1047.0,2.0,84.0,2
5528,Kundalahalli,1047.0,2.0,83.0,2
5529,Kundalahalli,7000.0,4.0,550.0,4
5531,Kundalahalli,1120.0,2.0,53.76,2
5532,Kundalahalli,1047.0,2.0,82.62,2
5533,Kundalahalli,1047.0,2.0,91.0,2
5534,Kundalahalli,1724.0,3.0,146.0,3
5535,Kundalahalli,1600.0,3.0,170.0,3
5537,Kundalahalli,1724.0,3.0,125.0,3
5538,Kundalahalli,1010.0,2.0,48.27,2
5539,Kundalahalli,1047.0,2.0,89.0,2
5540,Kundalahalli,2500.0,5.0,245.0,4
5541,Kundalahalli,1397.0,3.0,105.0,3
5543,Kundalahalli,1047.0,2.0,72.0,2
5544,Kundalahalli,1260.0,2.0,58.0,2
5545,Kundalahalli,3092.0,4.0,230.0,4
5546,Kundalahalli,1065.0,2.0,70.0,2
5547,Kundalahalli,1724.0,3.0,146.0,3
5548,Kundalahalli,1047.0,2.0,91.0,2
5549,Kundalahalli,1724.0,3.0,128.0,3
5550,Kundalahalli,1315.0,2.0,74.0,2
5551,Kundalahalli,2100.0,3.0,150.0,3
5552,Kundalahalli,1724.0,3.0,125.0,3
5553,Kundalahalli,1724.0,3.0,140.0,3
5554,Kundalahalli,1175.0,2.0,65.0,2
5555,Kundalahalli Colony,1280.0,2.0,69.0,2
5556,Kundalahalli Colony,1505.0,2.0,90.0,2
5557,Kundalahalli Colony,2600.0,3.0,140.0,3
5558,Kundalahalli Colony,1800.0,3.0,95.0,3
5559,Kurubarahalli,1200.0,3.0,70.0,3
5560,Kurubarahalli,1200.0,1.0,69.0,1
5561,Kuvempu Nagar,450.0,1.0,25.0,1
5563,LB Shastri Nagar,1043.0,2.0,55.0,2
5564,LB Shastri Nagar,1184.0,2.0,69.0,2
5565,LB Shastri Nagar,665.0,1.0,32.0,1
5566,LB Shastri Nagar,1250.0,2.0,48.5,2
5567,LB Shastri Nagar,1400.0,2.0,80.0,3
5568,LB Shastri Nagar,1184.0,2.0,62.0,2
5569,LB Shastri Nagar,1200.0,2.0,47.0,2
5570,LB Shastri Nagar,1200.0,2.0,75.0,2
5571,LB Shastri Nagar,1000.0,2.0,49.5,2
5572,Laggere,2800.0,5.0,125.0,5
5573,Laggere,1200.0,3.0,130.0,3
5574,Laggere,1200.0,1.0,125.0,1
5575,Laggere,1200.0,2.0,75.0,2
5576,Laggere,620.0,2.0,48.0,1
5577,Lake City,750.0,2.0,28.0,2
5578,Lake City,780.0,2.0,31.0,2
5579,Lake City,600.0,1.0,22.8,1
5580,Lakshmiamma Garden,1800.0,3.0,120.0,3
5581,Lakshmiamma Garden,3000.0,3.0,265.0,3
5582,Lakshminarayana Pura,1185.0,2.0,75.0,2
5583,Lakshminarayana Pura,1600.0,2.0,108.0,3
5584,Lakshminarayana Pura,1180.0,2.0,75.0,2
5585,Lakshminarayana Pura,1172.0,2.0,82.0,2
5586,Lakshminarayana Pura,1179.0,2.0,75.0,2
5587,Lakshminarayana Pura,1149.0,2.0,75.0,2
5588,Lakshminarayana Pura,1336.0,2.0,100.0,2
5589,Lakshminarayana Pura,1175.0,2.0,75.0,2
5590,Lakshminarayana Pura,1190.0,2.0,75.0,2
5591,Lakshminarayana Pura,1200.0,2.0,75.0,2
5592,Lakshminarayana Pura,1200.0,2.0,75.0,2
5593,Lakshminarayana Pura,1165.0,2.0,75.0,2
5594,Lakshminarayana Pura,1145.0,2.0,75.0,2
5595,Lakshminarayana Pura,1500.0,3.0,104.0,3
5596,Lakshminarayana Pura,1210.0,2.0,75.0,2
5597,Lakshminarayana Pura,1169.0,2.0,75.0,2
5598,Lakshminarayana Pura,1200.0,2.0,75.0,2
5599,Lakshminarayana Pura,1172.0,2.0,75.0,2
5600,Lakshminarayana Pura,1172.0,2.0,75.0,2
5601,Lakshminarayana Pura,1180.0,2.0,75.0,2
5602,Lakshminarayana Pura,1200.0,2.0,83.0,2
5603,Lakshminarayana Pura,1200.0,2.0,80.0,2
5604,Lakshminarayana Pura,1195.0,2.0,75.0,2
5605,Lakshminarayana Pura,1200.0,2.0,80.0,2
5606,Lakshmipura,1200.0,2.0,75.0,2
5607,Lal Bahadur Shastri Nagar,2400.0,2.0,185.0,3
5608,Langford Town,1355.0,2.0,115.0,2
5609,Lavakusha Nagar,1431.0,3.0,65.0,3
5610,Lavakusha Nagar,1535.0,3.0,72.0,3
5611,Lavelle Road,1000.0,2.0,150.0,2
5612,Lavelle Road,985.0,2.0,156.0,2
5613,Lavelle Road,1919.0,3.0,300.0,3
5614,Laxmi Sagar Layout,1614.0,3.0,110.0,3
5615,Laxmi Sagar Layout,1140.0,2.0,76.0,2
5616,Laxmi Sagar Layout,3100.0,3.0,250.0,3
5617,Lingadheeranahalli,1521.0,3.0,95.0,3
5618,Lingadheeranahalli,1511.0,3.0,95.0,3
5619,Lingadheeranahalli,1683.0,3.0,109.0,3
5620,Lingadheeranahalli,1519.0,3.0,93.0,3
5621,Lingadheeranahalli,1521.0,3.0,94.99,3
5622,Lingadheeranahalli,1682.0,3.0,120.0,3
5623,Lingadheeranahalli,1521.0,3.0,94.71,3
5624,Lingadheeranahalli,1893.0,3.0,130.0,3
5625,Lingadheeranahalli,1705.0,3.0,110.0,3
5626,Lingadheeranahalli,2245.0,4.0,154.0,4
5627,Lingadheeranahalli,1682.0,3.0,113.0,3
5628,Lingadheeranahalli,1682.0,3.0,114.0,3
5629,Lingadheeranahalli,1506.0,3.0,95.0,3
5630,Lingadheeranahalli,1683.0,3.0,110.0,3
5631,Lingadheeranahalli,1684.0,3.0,120.0,3
5632,Lingadheeranahalli,2236.0,4.0,153.0,4
5633,Lingadheeranahalli,1894.0,4.0,114.0,3
5634,Lingadheeranahalli,2240.0,4.0,160.0,4
5635,Lingarajapuram,1350.0,2.0,80.0,2
5636,Lingarajapuram,1203.0,2.0,59.86,2
5637,Lingarajapuram,800.0,2.0,55.0,2
5638,Lingarajapuram,1035.0,2.0,55.0,2
5639,Lottegolla Halli,1950.0,3.0,90.0,3
5640,Lottegolla Halli,1250.0,2.0,55.0,2
5641,MCECHS  layout,1500.0,2.0,65.0,3
5642,MCECHS  layout,1500.0,3.0,65.0,3
5643,MLA Layout,970.0,2.0,40.0,2
5644,MS Pallya,1783.0,3.0,115.0,3
5645,MS Pallya,1200.0,3.0,90.0,3
5646,MS Pallya,1100.0,3.0,78.0,3
5647,MS Pallya,3600.0,5.0,110.0,5
5648,MS Pallya,1800.0,4.0,68.0,5
5649,MS Pallya,2400.0,4.0,88.0,4
5650,Madiwala,1250.0,3.0,39.0,3
5651,Madiwala,1250.0,3.0,43.0,3
5652,Madiwala,1250.0,3.0,39.5,3
5653,Madiwala,1165.0,2.0,45.0,2
5654,Magadi Road,3600.0,6.0,141.0,6
5655,Magadi Road,1116.0,2.0,50.0,2
5657,Magadi Road,884.0,2.0,41.1,2
5658,Magadi Road,1005.0,2.0,55.78,2
5659,Magadi Road,1000.0,2.0,46.5,2
5660,Magadi Road,1500.0,2.0,93.0,4
5662,Magadi Road,1345.0,2.0,55.0,2
5664,Magadi Road,5000.0,6.0,360.0,5
5665,Magadi Road,1116.0,2.0,51.89,2
5666,Magadi Road,1052.0,2.0,60.0,3
5667,Magadi Road,940.0,2.0,50.0,2
5668,Magadi Road,1318.0,2.0,68.0,3
5670,Magadi Road,884.0,2.0,48.0,2
5672,Mahadevpura,1150.0,2.0,52.0,2
5673,Mahadevpura,1250.0,2.0,52.0,2
5674,Mahadevpura,1260.0,2.0,57.6,2
5675,Mahadevpura,730.0,1.0,35.0,1
5676,Mahadevpura,1434.0,2.0,67.39,3
5677,Mahadevpura,1146.0,2.0,53.8,2
5678,Mahadevpura,1532.0,2.0,62.0,2
5679,Mahadevpura,1620.0,2.0,76.0,3
5680,Mahadevpura,1136.0,2.0,64.5,2
5681,Mahadevpura,1400.0,2.0,65.8,3
5682,Mahadevpura,1137.0,2.0,53.4,2
5683,Mahadevpura,1601.0,3.0,95.0,3
5684,Mahadevpura,1450.0,3.0,75.0,3
5685,Mahadevpura,1152.0,2.0,54.0,2
5686,Mahadevpura,1212.0,2.0,56.9,2
5688,Mahadevpura,1505.0,3.0,78.0,3
5689,Mahadevpura,1500.0,2.0,70.0,3
5690,Mahadevpura,1236.0,2.0,58.0,2
5691,Mahadevpura,1236.0,2.0,58.0,2
5692,Mahadevpura,1120.0,2.0,53.0,2
5693,Mahaganapathy Nagar,1410.0,2.0,73.0,2
5694,Mahalakshmi Layout,1575.0,5.0,158.0,4
5695,Mahalakshmi Layout,1105.0,2.0,80.0,2
5696,Mahalakshmi Layout,1200.0,3.0,160.0,4
5697,Mahalakshmi Layout,1200.0,2.0,110.0,3
5698,Mahalakshmi Layout,1876.0,3.0,150.0,3
5699,Mahalakshmi Puram,2400.0,6.0,408.0,6
5700,Mahalakshmi Puram,1500.0,5.0,233.0,4
5701,Mahalakshmi Puram,3000.0,6.0,300.0,6
5702,Mahalakshmi Puram,1550.0,3.0,250.0,5
5703,Maithri Layout,1134.0,2.0,40.0,2
5704,Maithri Layout,1685.0,3.0,60.0,3
5705,Maithri Layout,1567.0,2.0,62.0,3
5706,Makali,485.0,1.0,15.0,1
5707,Makali,500.0,1.0,15.0,1
5708,Mallasandra,1665.0,3.0,95.0,3
5709,Mallasandra,1665.0,3.0,86.58,3
5710,Mallasandra,1340.0,2.0,61.0,2
5711,Mallasandra,1325.0,2.0,70.0,2
5712,Mallasandra,1665.0,3.0,86.91,3
5713,Mallasandra,1325.0,2.0,70.0,2
5714,Mallasandra,905.0,2.0,40.0,2
5715,Mallasandra,1325.0,2.0,65.0,2
5716,Mallasandra,1325.0,2.0,73.0,2
5717,Mallasandra,1565.0,2.0,69.0,2
5718,Mallasandra,905.0,2.0,35.0,2
5720,Mallasandra,1100.0,2.0,76.3,3
5721,Mallathahalli,1225.0,3.0,60.0,3
5722,Mallathahalli,1100.0,2.0,64.08,2
5723,Malleshpalya,1140.0,2.0,46.5,2
5724,Malleshpalya,1225.0,2.0,46.86,2
5726,Malleshpalya,1052.0,2.0,50.0,2
5727,Malleshpalya,1405.0,2.0,77.0,3
5728,Malleshpalya,1065.0,2.0,50.0,2
5729,Malleshpalya,1210.0,2.0,55.0,2
5731,Malleshpalya,1060.0,2.0,40.0,2
5732,Malleshpalya,1430.0,2.0,69.5,3
5733,Malleshpalya,1421.0,2.0,90.0,2
5734,Malleshpalya,1245.0,2.0,55.0,2
5735,Malleshpalya,1200.0,2.0,46.0,2
5736,Malleshpalya,1225.0,2.0,52.0,2
5737,Malleshwaram,705.0,1.0,67.0,1
5738,Malleshwaram,12000.0,7.0,2200.0,7
5739,Malleshwaram,2500.0,5.0,325.0,4
5740,Malleshwaram,2006.0,3.0,297.0,3
5741,Malleshwaram,686.0,1.0,62.5,1
5742,Malleshwaram,2475.0,4.0,332.0,3
5743,Malleshwaram,2610.0,3.0,399.0,3
5744,Malleshwaram,2475.0,4.0,320.0,3
5745,Malleshwaram,900.0,2.0,95.0,2
5746,Malleshwaram,1420.0,2.0,158.0,2
5747,Malleshwaram,2000.0,3.0,250.0,3
5748,Malleshwaram,2215.0,3.0,275.0,3
5750,Malleshwaram,2475.0,4.0,300.0,3
5751,Malleshwaram,2345.0,2.0,293.0,3
5753,Malleshwaram,2215.0,4.0,310.0,3
5754,Malleshwaram,480.0,1.0,60.0,1
5755,Malleshwaram,1290.0,2.0,120.0,2
5756,Malleshwaram,2475.0,4.0,326.0,3
5757,Malleshwaram,2476.0,3.0,337.0,3
5758,Malleshwaram,900.0,2.0,90.0,2
5760,Malleshwaram,2050.0,4.0,270.0,3
5761,Malleshwaram,900.0,2.0,72.0,2
5762,Malleshwaram,620.0,1.0,86.8,1
5763,Malleshwaram,600.0,1.0,68.0,2
5764,Malleshwaram,2475.0,4.0,337.0,3
5765,Malleshwaram,2215.0,3.0,275.0,3
5766,Malleshwaram,2215.0,3.0,330.0,3
5768,Malleshwaram,1020.0,2.0,80.0,2
5769,Malleshwaram,600.0,1.0,90.0,2
5770,Malleshwaram,2200.0,3.0,275.0,3
5771,Malleshwaram,2475.0,4.0,326.0,3
5772,Malleshwaram,1500.0,2.0,140.0,2
5773,Malleshwaram,2475.0,4.0,340.0,3
5774,Malleshwaram,1400.0,2.0,190.0,2
5775,Malleshwaram,2475.0,4.0,300.0,3
5776,Malleshwaram,2400.0,3.0,380.0,3
5777,Malleshwaram,580.0,1.0,45.0,1
5778,Malleshwaram,1410.0,2.0,125.0,2
5780,Manayata Tech Park,1100.0,2.0,48.0,2
5781,Manayata Tech Park,1200.0,2.0,55.0,2
5782,Manayata Tech Park,1100.0,2.0,46.0,2
5783,Manayata Tech Park,1050.0,2.0,45.0,2
5784,Manayata Tech Park,1150.0,2.0,47.0,2
5785,Mangammanapalya,1250.0,3.0,56.0,3
5786,Manjunatha Layout,1200.0,2.0,125.0,2
5787,Manorayana Palya,1140.0,2.0,52.0,2
5788,Manorayana Palya,1600.0,2.0,75.0,3
5789,Maragondanahalli,1508.0,3.0,70.25,3
5790,Maragondanahalli,1533.0,3.0,85.0,3
5791,Maragondanahalli,1307.0,2.0,59.0,2
5792,Maragondanahalli,1095.0,2.0,57.0,2
5793,Marasandra,1840.0,3.0,85.0,3
5795,Marathahalli,1220.0,2.0,57.0,2
5796,Marathahalli,1200.0,2.0,52.0,2
5797,Marathahalli,1200.0,2.0,60.0,2
5798,Marathahalli,1933.0,3.0,140.0,3
5799,Marathahalli,950.0,2.0,46.96,2
5800,Marathahalli,1230.0,2.0,80.0,2
5801,Marathahalli,3800.0,4.0,250.0,4
5802,Marathahalli,1019.0,2.0,49.85,2
5803,Marathahalli,1215.0,2.0,67.0,2
5804,Marathahalli,2181.0,3.0,152.0,4
5805,Marathahalli,1170.0,2.0,53.0,2
5806,Marathahalli,1019.0,2.0,49.86,2
5807,Marathahalli,1325.0,2.0,71.55,2
5808,Marathahalli,1220.0,2.0,56.5,2
5810,Marathahalli,1152.0,2.0,56.0,2
5811,Marathahalli,1610.0,3.0,90.0,3
5812,Marathahalli,1146.0,2.0,70.0,2
5814,Marathahalli,1469.0,3.0,89.0,3
5819,Marathahalli,2519.0,5.0,185.0,4
5821,Marathahalli,957.0,2.0,46.9,2
5822,Marathahalli,1583.0,3.0,105.0,3
5823,Marathahalli,2524.0,5.0,190.0,4
5827,Marathahalli,1071.0,2.0,52.25,2
5828,Marathahalli,1215.0,2.0,58.86,2
5829,Marathahalli,1102.0,2.0,53.67,2
5830,Marathahalli,1900.0,3.0,123.0,3
5831,Marathahalli,1045.0,2.0,60.0,2
5833,Marathahalli,1215.0,2.0,58.86,2
5834,Marathahalli,1365.0,2.0,73.0,2
5839,Marathahalli,1208.0,2.0,70.0,2
5840,Marathahalli,1325.0,1.0,92.0,2
5841,Marathahalli,1525.0,3.0,90.0,3
5842,Marathahalli,1937.0,3.0,140.0,3
5843,Marathahalli,1550.0,3.0,83.0,3
5844,Marathahalli,1350.0,2.0,86.0,2
5845,Marathahalli,957.0,2.0,47.0,2
5847,Marathahalli,1230.0,2.0,57.0,2
5848,Marathahalli,1200.0,2.0,58.0,2
5850,Marathahalli,607.0,1.0,35.0,1
5851,Marathahalli,1583.0,3.0,109.0,3
5852,Marathahalli,1075.0,2.0,52.43,2
5853,Marathahalli,1360.0,2.0,103.0,2
5854,Marathahalli,1220.0,2.0,58.5,2
5855,Marathahalli,950.0,2.0,45.68,2
5856,Marathahalli,615.0,1.0,44.0,1
5857,Marathahalli,1595.0,3.0,90.0,3
5858,Marathahalli,1350.0,2.0,89.0,2
5859,Marathahalli,1020.0,2.0,57.0,2
5860,Marathahalli,1600.0,3.0,88.0,2
5861,Marathahalli,780.0,1.0,55.0,1
5862,Marathahalli,1710.0,3.0,100.0,3
5864,Marathahalli,1358.0,2.0,81.0,2
5865,Marathahalli,1205.0,2.0,75.0,2
5866,Marathahalli,1730.0,3.0,110.0,3
5867,Marathahalli,1583.0,3.0,115.0,3
5868,Marathahalli,1200.0,2.0,67.0,2
5869,Marathahalli,1095.0,2.0,60.0,2
5870,Marathahalli,1060.0,2.0,48.0,2
5871,Marathahalli,1050.0,2.0,65.0,2
5872,Marathahalli,1102.0,2.0,53.67,2
5873,Marathahalli,1026.0,2.0,49.95,2
5876,Marathahalli,1220.0,2.0,59.0,2
5877,Marathahalli,881.0,2.0,48.06,2
5879,Marathahalli,1710.0,3.0,100.0,3
5880,Marathahalli,1680.0,3.0,105.0,3
5881,Marathahalli,1910.0,3.0,119.0,3
5882,Marathahalli,1602.0,2.0,104.0,2
5883,Marathahalli,700.0,1.0,38.0,1
5884,Marathahalli,1469.0,3.0,89.0,3
5886,Marathahalli,1690.0,3.0,116.0,3
5887,Marathahalli,1065.0,2.0,55.0,2
5888,Marathahalli,1693.0,3.0,125.0,3
5889,Marathahalli,1693.0,3.0,125.0,3
5890,Marathahalli,1196.0,2.0,57.9,2
5891,Marathahalli,1595.0,3.0,88.0,3
5892,Marathahalli,2122.0,3.0,125.0,3
5893,Marathahalli,1730.0,3.0,115.0,3
5896,Marathahalli,1125.0,2.0,55.0,2
5897,Marathahalli,1950.0,3.0,115.0,3
5898,Marathahalli,1250.0,2.0,68.0,2
5899,Marathahalli,1125.0,2.0,56.8,2
5900,Marathahalli,1350.0,2.0,90.0,2
5901,Marathahalli,1200.0,2.0,53.0,2
5902,Marathahalli,2500.0,5.0,175.0,4
5903,Marathahalli,957.0,2.0,47.0,2
5906,Marathahalli,1350.0,2.0,60.0,2
5907,Marathahalli,3400.0,4.0,235.0,4
5908,Marathahalli,1350.0,2.0,99.0,2
5910,Marathahalli,1285.0,2.0,55.0,2
5911,Marathahalli,2500.0,5.0,181.0,4
5912,Marathahalli,3800.0,4.0,235.0,4
5913,Marathahalli,3951.0,4.0,230.0,4
5914,Marathahalli,1125.0,2.0,54.8,2
5915,Marathahalli,1700.0,3.0,126.0,3
5917,Marathahalli,1270.0,2.0,73.0,2
5919,Marathahalli,950.0,2.0,46.7,2
5920,Marathahalli,1550.0,3.0,85.0,3
5921,Marathahalli,1019.0,2.0,49.86,2
5922,Marathahalli,1144.0,2.0,65.0,2
5923,Marathahalli,1240.0,2.0,55.0,2
5924,Marathahalli,1100.0,2.0,75.0,1
5925,Marathahalli,1156.0,2.0,52.0,2
5926,Marathahalli,2524.0,5.0,180.0,4
5927,Marathahalli,1135.0,2.0,60.0,2
5928,Marathahalli,1839.0,3.0,130.0,3
5929,Marathahalli,1170.0,2.0,85.0,2
5930,Marathahalli,1102.0,2.0,53.67,2
5931,Marathahalli,1108.0,2.0,60.0,3
5932,Marathahalli,1449.0,3.0,110.0,3
5933,Marathahalli,1360.0,2.0,101.0,2
5934,Marathahalli,1026.0,2.0,50.18,2
5937,Marathahalli,1270.0,2.0,80.0,2
5938,Marathahalli,1100.0,2.0,50.0,2
5939,Marathahalli,1196.0,2.0,57.95,2
5941,Marathahalli,1485.0,2.0,90.0,3
5942,Marathahalli,1146.0,2.0,69.0,2
5943,Marenahalli,840.0,1.0,75.0,1
5944,Margondanahalli,1090.0,2.0,58.0,2
5945,Margondanahalli,1200.0,2.0,58.5,2
5946,Margondanahalli,1200.0,2.0,67.0,2
5948,Margondanahalli,1000.0,2.0,57.0,2
5950,Margondanahalli,600.0,2.0,35.0,2
5951,Margondanahalli,1200.0,2.0,69.0,2
5952,Margondanahalli,900.0,2.0,49.0,2
5953,Margondanahalli,1140.0,2.0,60.0,2
5954,Margondanahalli,1100.0,2.0,55.0,2
5955,Margondanahalli,1152.0,1.0,66.0,2
5957,Margondanahalli,1200.0,2.0,65.0,2
5958,Margondanahalli,1050.0,2.0,58.0,2
5959,Margondanahalli,1160.0,2.0,65.0,2
5960,Margondanahalli,1334.0,2.0,67.76,2
5961,Mariyannapalya,900.0,2.0,46.0,2
5962,Marsur,1800.0,4.0,145.0,4
5963,Marsur,1200.0,3.0,90.0,3
5964,Marsur,1200.0,3.0,120.0,3
5965,Maruthi Nagar,1250.0,3.0,39.5,3
5966,Maruthi Nagar,1158.0,2.0,75.0,2
5967,Maruthi Nagar,850.0,1.0,35.5,2
5968,Maruthi Nagar,1250.0,3.0,42.0,3
5969,Maruthi Sevanagar,5000.0,7.0,299.0,7
5970,Maruthi Sevanagar,1280.0,4.0,115.0,4
5971,Maruthi Sevanagar,933.0,2.0,55.0,2
5972,Maruthi Sevanagar,2000.0,3.0,180.0,4
5973,Mathikere,1550.0,2.0,150.0,3
5974,Mathikere,1590.0,3.0,120.0,3
5975,Mathikere,1150.0,2.0,60.0,3
5976,Mathikere,1800.0,3.0,105.0,6
5977,Mathikere,1500.0,2.0,130.0,2
5978,Mathikere,1500.0,2.0,75.0,3
5979,Mathikere,1350.0,2.0,175.0,3
5980,Mathikere Extension,3000.0,3.0,250.0,3
5981,Medahalli,700.0,1.0,41.0,1
5982,Medahalli,1552.0,2.0,51.0,2
5983,Medahalli,990.0,2.0,35.0,2
5984,Medahalli,760.0,2.0,38.5,2
5985,Meenakunte,4050.0,3.0,280.0,3
5986,Meenakunte,4111.0,4.0,250.0,4
5987,Meenakunte,4428.0,4.0,255.0,4
5988,Meenakunte,3900.0,3.0,250.0,3
5989,Mico Layout,5000.0,9.0,210.0,9
5990,Mico Layout,1550.0,2.0,65.0,3
5991,Mico Layout,1125.0,2.0,40.0,2
5992,Mico Layout,1190.0,2.0,39.25,2
5993,Mico Layout,800.0,1.0,29.5,1
5994,Mico Layout,1250.0,2.0,44.0,3
5995,Mico Layout,1171.0,2.0,39.0,2
5996,Mico Layout,1200.0,2.0,53.5,2
5997,Mico Layout,1670.0,3.0,59.0,3
5998,Mico Layout,1140.0,2.0,43.0,2
5999,Moodalapalya,600.0,1.0,52.0,1
6000,Motappa Layout,1113.0,2.0,51.0,2
6001,Motappa Layout,1360.0,2.0,59.27,3
6002,Motappa Layout,1312.0,2.0,56.5,3
6003,Motappa Layout,1113.0,2.0,52.0,2
6004,Muneshwara Nagar,1230.0,2.0,48.0,2
6005,Muneshwara Nagar,1560.0,2.0,66.0,3
6006,Munivenkatppa Layout,1550.0,2.0,160.0,2
6007,Munivenkatppa Layout,1475.0,2.0,171.0,2
6008,Munivenkatppa Layout,2375.0,3.0,260.0,4
6009,Munivenkatppa Layout,3700.0,4.0,314.0,4
6010,Munnekollal,1170.0,2.0,52.0,2
6011,Munnekollal,1102.0,2.0,53.67,2
6012,Munnekollal,1390.0,3.0,68.0,3
6013,Munnekollal,1200.0,2.0,49.5,2
6014,Munnekollal,950.0,2.0,46.5,2
6015,Munnekollal,1560.0,3.0,75.0,3
6016,Munnekollal,1750.0,3.0,86.5,3
6017,Munnekollal,1385.0,2.0,66.5,3
6018,Munnekollal,1080.0,2.0,45.0,2
6019,Munnekollal,1170.0,2.0,59.0,2
6021,Munnekollal,1200.0,2.0,57.9,3
6022,Munnekollal,1030.0,2.0,50.36,2
6023,Murugeshpalya,1296.0,2.0,81.0,2
6024,Murugeshpalya,1550.0,3.0,74.0,3
